Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 66
0,AFE,"Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170890636047869,0.153629286138568,0.147323753657167,0.137528308917508,0.125331654968385,0.129842221309462,0.129043643693335,0.12978048141637,0.12686796764865,0.123502176680941,0.116420949277031,0.123028896063643,0.117328187663553,0.108715361762224,0.122241141010517,0.321259021088648,0.312230252744725,0.282848129056252,0.269519904004355,0.313498837139145,0.310652795540523,0.309828851575523,0.292119815115197,0.233638340984213,0.28568476861906,0.312791523046122,0.333652280799145,0.409367987824352,0.383435510524119,0.46812610011623,0.490281371969756,0.409635716904122,0.521900262311773,0.582359174155182,0.56116683284846,0.571135954065482,0.54946048482202,0.617976687984145,0.705070802888886,0.735666024525431,0.738260979229421,0.821894934277205,0.970850290303015,1.99505222691534,2.81845992118469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,"Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126000000.0,127000000.0,132000000.0,136000000.0,133000000.0,146000000.0,149000000.0,155000000.0,161000000.0,167000000.0,177000000.0,195000000.0,189000000.0,192000000.0,227000000.0,617000000.0,615000000.0,583000000.0,574000000.0,685000000.0,686000000.0,677000000.0,662000000.0,546000000.0,690000000.0,800000000.0,885000000.0,1090000000.0,1022000000.0,1301000000.0,1390000000.0,1220000000.0,1624000000.0,1902000000.0,1866000000.0,1972000000.0,1972000000.0,2188000000.0,2463000000.0,2692000000.0,2762000000.0,3058000000.0,3669000000.0,7687000000.0,10926000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de energía eléctrica renovable (% de la producción total de electricidad),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3652582234595,15.3528720029348,14.1055643204835,13.4830698006467,13.2323458888177,13.2938812113663,12.7383932374979,12.5166028867784,14.8755923535299,15.4356717293965,15.9837375193401,17.5841680969321,18.0356373929627,16.930335047973,16.9447767853524,17.6912731556032,18.4729239384687,18.1734689606324,18.2886424947058,19.7553384730423,21.1629993280905,21.3237793496936,21.795825040308,22.7326039395982,24.9665894302136,25.6758787545077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de electricidad a partir del petróleo (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49283324647605,2.30564897149694,2.17190927740036,1.81112647993571,1.58784841068969,1.53943071977178,1.36405193836914,1.24672991502565,1.33644765920565,1.23650083479361,1.12474476420182,1.02524080053035,1.04105487149089,0.907660025546072,0.848687393095042,0.889319948167604,0.956490725481403,0.874257853446597,0.704789853502678,0.858117254942915,0.863125697230667,0.866330895173509,0.894451458064205,1.1352427081156,1.34975702275092,1.1901717451905,1.48729745508771,1.28481457463037,1.76823049031328,2.01679230680359,1.78088535760813,1.60026543177463,1.68171433046644,2.02845926854789,2.08227178491036,2.24949947019604,2.56034097111032,2.71593410953178,2.81255405537284,1.94191781956824,2.25648051652961,2.80379593014382,3.12291499758958,3.19332933523694,3.33076647467845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de electricidad a partir de fuentes nucleares (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22243643185797,2.86216592277928,4.58353835112378,3.13093328240117,5.09078116327145,5.21150072220268,3.86679076640677,4.1408296828317,4.25065047774514,3.20140371398905,4.14943405224159,4.67901966690434,4.60390022983511,4.76802304549919,5.10808624073304,4.8162051356146,4.6812610011623,3.78081009075094,4.0261818699978,4.06947230397412,4.09212952817245,3.39617204895909,2.90375713765746,3.15326790402171,3.67283768306481,3.66591015095212,3.30639793117875,3.60897890715266,3.21286201581089,3.73257405151658,3.58003778041762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de electricidad a partir de fuentes de gas natural (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016155216873636,0.0005206791265618,0.0,0.0,0.0004695468710877,0.0,0.0,0.0004576497069062,0.000441268602893,0.0004279090494216,0.0004140358965493,0.0003909894038076,0.0007540164537833,0.0007511339226134,0.0007503630342937,0.0007196404306168,0.000705440822978,0.0013430679242758,0.0009641014697877,0.112368988914275,0.347646762472036,0.390701015230393,0.342158963165031,0.419139581795462,0.594858761024403,0.669259321717229,0.71634302112051,0.795824362457424,0.862889832836776,1.09056972258336,1.37285774304823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de electricidad a partir de fuentes hidroeléctricas (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1495104580699,16.1105104944366,15.4913159148597,18.6077824440519,18.495371368906,19.3500482962416,20.8392493593894,19.5223335787361,18.8552591919062,16.4294871685256,15.5333171645557,14.8025844074112,14.3444573139774,12.8771081103985,12.9214809627637,12.623344744365,11.0092894809258,12.4060197394467,12.2617469915849,11.9427038761255,12.8979780212612,11.7140018979721,11.1310005079771,10.956611210441,10.9694670431788,10.4417630180872,10.1822381918907,12.2949356122989,12.6882637283906,13.0863014105512,14.5472479310422,15.0628425377343,13.9286953011803,13.8954818089824,14.6303350756939,15.5492632362412,15.2441848808811,15.221488869072,16.5014621850292,17.7975429098229,17.9091101123569,18.0617996642566,18.6977986408808,19.6951389738126,19.5414253038097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Producción de electricidad a partir de carbón  (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8957865285927,72.1392321171143,72.8984719232692,70.1525836362813,70.5004694346224,69.6896996318636,68.3766759277346,69.8101768940084,70.390446050426,72.9195306891863,74.2870895663637,75.1107183403931,75.5587320712664,74.9456525148335,74.3053815030624,72.6435897005267,75.6526287028451,72.4076655591772,72.6135454262326,74.0804617097839,73.4779902315076,74.6161235134069,76.2379765218316,75.2820390647482,74.4730507482303,75.2083757800173,74.9854282958494,72.6594377361707,72.1005080577031,71.504192826516,71.157463093386,70.6571246612449,71.5546469861776,71.0465945168078,70.7398007806962,70.0930364721894,69.9079800815798,69.1100163541318,67.4775373303125,67.3066092787674,66.5282197491909,66.180818486467,64.4899675802862,62.3228673544471,61.2245025273491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Área selvática (% del área de tierra),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5659120224263,40.4039463718906,40.2358066625024,40.269689989292,40.1032703978505,39.936850806409,39.7704312149674,39.6040116235259,39.4375920320843,39.2711724406428,33.980631470599,38.9039800957902,38.7032073423792,38.5024345889681,37.8999507880458,37.7011202585711,37.5024645341982,37.3038801747529,37.1052593945196,36.90659570026,31.9108778788421,32.1831348252032,31.9724922524989,31.761841679602,31.5512701334493,31.3405255785614,31.1194314173671,30.9035428685892,30.6902243076237,30.4697982610631,30.2517857956239,0.0,0.0
0,AFE,Tierras agrícolas (% del área de tierra),0.0,43.6726786382413,43.6459477102049,43.6811242995533,43.6510315063345,43.622250660504,43.6470956641697,43.6551313419229,43.6894059674419,43.7442617676146,43.8256025056883,43.9516314516755,43.9983695773832,44.0005014918892,44.0142769394662,44.0483055748498,44.0696247199095,44.072986585092,44.1623630009189,44.1280883754,44.1169368225995,44.207215202256,44.2104950707267,44.2455896633633,44.2452616765163,44.4222105805113,44.484856068302,44.5133089272854,44.5607030266872,44.6509814063436,43.5702639252761,42.6992650880714,42.8391036742645,41.4697107836582,41.5920840702446,41.6870704551006,41.7979642020396,41.9600247170888,42.1069970172056,42.3440837035553,42.5168029711673,42.6423437907293,42.7642931543159,42.9973808610327,42.8339308877754,42.9594389209021,43.0774189036743,43.2027337031098,43.4588834284514,43.6521813143596,43.7991904799003,43.1717511968277,43.6219127347057,43.7476818943457,43.8779351605337,43.9371504917177,44.0056868070493,44.0426285348133,44.1179796628605,0.0,0.0,0.0,0.0
